CURRUCUCU ZIBATA. 8D2PL9LSNTMG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ventas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Historial de ventas del domingo 12 de julio de 2026 al lunes 13 de julio de 2026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Fecha de exportación: 10:22 AM, miércoles 15 de julio de 2026",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ID Venta Único,ID Artículo,ID de Cliente,Cliente,Teléfono Cliente,Código (SKU),Descripción Artículo,ID Categoría,Categoría,ID Subcategoría,Subcategoría,Cantidad Artículo, Importe Artículo ,ID Venta Numérico,Referencia,Estatus,Tipo de Venta,Artículos Total, Total Venta , Pago Total Venta , Pago Efectivo Venta , Pago Tarjetas Venta , Cambio Venta , Propina Venta ,Cierre de Venta,Registró Venta,Mesa Venta,Mesero Venta,Tipo de Servicio Venta, Descuento (Cortesía) 
2026-07-12_cuentaCliente,iIpIVsvZ0QdbP94po1H7,,,,-,TOSTADAS CON GUISO,YQIH7dRsprDKo7czQeKH,COMAL,-,-,2, $180.00 ,,,Completada,Cuenta de Mesa,551," $47,746.00 "," $52,939.00 "," $25,445.00 "," $26,899.00 "," $5,193.00 "," $2,796.90 ","5:14 PM, domingo 12 de julio de 2026",,,,, $31.00 
2026-07-12_cuentaCliente,1619020699145-DE CHORIZO,,,,-,Tortas DE CHORIZO,PtxDlyC77M9zbHO7pdwy,MENU ,-,-,1, $150.00 ,,,Completada,Cuenta de Mesa,551," $47,746.00 "," $52,939.00 "," $25,445.00 "," $26,899.00 "," $5,193.00 "," $2,796.90 ","5:14 PM, domingo 12 de julio de 2026",,,,, $31.00 
2026-07-12_cuentaCliente,cDPljD1d2jGHxkaRqJKV,,,,-,Aguacate,yqKUFZNrxtzpzD0ej8pF,EXTRAS,-,-,2, $60.00 ,,,Completada,Cuenta de Mesa,551," $47,746.00 "," $52,939.00 "," $25,445.00 "," $26,899.00 "," $5,193.00 "," $2,796.90 ","5:14 PM, domingo 12 de julio de 2026",,,,, $31.00 
2026-07-12_cuentaCliente,1619020699149-CON MILANESA DE RES,,,,-,Tecolota CON MILANESA DE RES,PtxDlyC77M9zbHO7pdwy,MENU ,-,-,1, $185.00 ,,,Completada,Cuenta de Mesa,551," $47,746.00 "," $52,939.00 "," $25,445.00 "," $26,899.00 "," $5,193.00 "," $2,796.90 ","5:14 PM, domingo 12 de julio de 2026",,,,, $31.00 
2026-07-12_cuentaCliente,AD0n4Jee03RmYfO13wUe,,,,-,Orden de Frijoles,yqKUFZNrxtzpzD0ej8pF,EXTRAS,-,-,1, $50.00 ,,,Completada,Cuenta de Mesa,551," $47,746.00 "," $52,939.00 "," $25,445.00 "," $26,899.00 "," $5,193.00 "," $2,796.90 ","5:14 PM, domingo 12 de julio de 2026",,,,, $31.00 
2026-07-12_cuentaCliente,c1qAnoYpyV3DX20hkTyM-COCA COLA REGULAR,,,,-,Refrescos COCA COLA REGULAR,p2BB5iBeK3h0r5Ka8bzm,Bebidas ,-,-,9, $405.00 ,,,Completada,Cuenta de Mesa,551," $47,746.00 "," $52,939.00 "," $25,445.00 "," $26,899.00 "," $5,193.00 "," $2,796.90 ","5:14 PM, domingo 12 de julio de 2026",,,,, $31.00 
2026-07-12_cuentaCliente,1619020699156-ESPECIAL CON CECINA O ARRACHERA O CARNITAS,,,,-,Huaraches ESPECIAL CON CECINA O ARRACHERA O CARNITAS,YQIH7dRsprDKo7czQeKH,COMAL,-,-,1, $175.00 ,,,Completada,Cuenta de Mesa,551," $47,746.00 "," $52,939.00 "," $25,445.00 "," $26,899.00 "," $5,193.00 "," $2,796.90 ","5:14 PM, domingo 12 de julio de 2026",,,,, $31.00 
2026-07-12_cuentaCliente,1619020699146-SUIZAS DE QUESO,,,,-,Enchiladas SUIZAS DE QUESO,PtxDlyC77M9zbHO7pdwy,MENU ,-,-,2, $360.00 ,,,Completada,Cuenta de Mesa,551," $47,746.00 "," $52,939.00 "," $25,445.00 "," $26,899.00 "," $5,193.00 "," $2,796.90 ","5:14 PM, domingo 12 de julio de 2026",,,,, $31.00 
2026-07-12_cuentaCliente,cDOu9zXVilEPeqZqBpPe-TE,,,,-,Cafe TE,p2BB5iBeK3h0r5Ka8bzm,Bebidas ,-,-,1, $40.00 ,,,Completada,Cuenta de Mesa,551," $47,746.00 "," $52,939.00 "," $25,445.00 "," $26,899.00 "," $5,193.00 "," $2,796.90 ","5:14 PM, domingo 12 de julio de 2026",,,,, $31.00 
2026-07-12_cuentaCliente,1619020699156-ESPECIAL CON COSTILLA,,,,-,Huaraches ESPECIAL CON COSTILLA,YQIH7dRsprDKo7czQeKH,COMAL,-,-,1, $185.00 ,,,Completada,Cuenta de Mesa,551," $47,746.00 "," $52,939.00 "," $25,445.00 "," $26,899.00 "," $5,193.00 "," $2,796.90 ","5:14 PM, domingo 12 de julio de 2026",,,,, $31.00 
2026-07-12_cuentaCliente,1619020699150-MILANESA DE RES,,,,-,Milanesas Y Pechugas MILANESA DE RES,PtxDlyC77M9zbHO7pdwy,MENU ,-,-,2, $320.00 ,,,Completada,Cuenta de Mesa,551," $47,746.00 "," $52,939.00 "," $25,445.00 "," $26,899.00 "," $5,193.00 "," $2,796.90 ","5:14 PM, domingo 12 de julio de 2026",,,,, $31.00 
2026-07-12_cuentaCliente,1619020699156-HUARACHE DE NOPAL CON POLLO,,,,-,Huaraches HUARACHE DE NOPAL CON POLLO,YQIH7dRsprDKo7czQeKH,COMAL,-,-,2, $350.00 ,,,Completada,Cuenta de Mesa,551," $47,746.00 "," $52,939.00 "," $25,445.00 "," $26,899.00 "," $5,193.00 "," $2,796.90 ","5:14 PM, domingo 12 de julio de 2026",,,,, $31.00 
2026-07-12_cuentaCliente,gbOah8De7GNBMzoTw88H-MEDIANO DE CERDO,,,,-,Pozole MEDIANO DE CERDO,PtxDlyC77M9zbHO7pdwy,MENU ,-,-,5, $800.00 ,,,Completada,Cuenta de Mesa,551," $47,746.00 "," $52,939.00 "," $25,445.00 "," $26,899.00 "," $5,193.00 "," $2,796.90 ","5:14 PM, domingo 12 de julio de 2026",,,,, $31.00 
2026-07-12_cuentaCliente,qsBr39LxFbNkid7B3EC0-INFANTILES DE PAPA,,,,-,Flautas INFANTILES DE PAPA,PtxDlyC77M9zbHO7pdwy,MENU ,-,-,1, $90.00 ,,,Completada,Cuenta de Mesa,551," $47,746.00 "," $52,939.00 "," $25,445.00 "," $26,899.00 "," $5,193.00 "," $2,796.90 ","5:14 PM, domingo 12 de julio de 2026",,,,, $31.00 
2026-07-12_cuentaCliente,ZHDqIwsAO7P1ni9yKPlj,,,,-,Pastel de Elote,X4EmpDs4npVyo5WSh0io,POSTRES,-,-,7, $490.00 ,,,Completada,Cuenta de Mesa,551," $47,746.00 "," $52,939.00 "," $25,445.00 "," $26,899.00 "," $5,193.00 "," $2,796.90 ","5:14 PM, domingo 12 de julio de 2026",,,,, $31.00 
2026-07-12_cuentaCliente,1619020699149-CON ARRACHERA,,,,-,Tecolota CON ARRACHERA,PtxDlyC77M9zbHO7pdwy,MENU ,-,-,1, $220.00 ,,,Completada,Cuenta de Mesa,551," $47,746.00 "," $52,939.00 "," $25,445.00 "," $26,899.00 "," $5,193.00 "," $2,796.90 ","5:14 PM, domingo 12 de julio de 2026",,,,, $31.00 
2026-07-12_cuentaCliente,1619020699148-CON CECINA,,,,-,Chilaquiles CON CECINA,PtxDlyC77M9zbHO7pdwy,MENU ,-,-,1, $210.00 ,,,Completada,Cuenta de Mesa,551," $47,746.00 "," $52,939.00 "," $25,445.00 "," $26,899.00 "," $5,193.00 "," $2,796.90 ","5:14 PM, domingo 12 de julio de 2026",,,,, $31.00 
2026-07-12_cuentaCliente,qsBr39LxFbNkid7B3EC0-DE RES,,,,-,Flautas DE RES,PtxDlyC77M9zbHO7pdwy,MENU ,-,-,1, $180.00 ,,,Completada,Cuenta de Mesa,551," $47,746.00 "," $52,939.00 "," $25,445.00 "," $26,899.00 "," $5,193.00 "," $2,796.90 ","5:14 PM, domingo 12 de julio de 2026",,,,, $31.00 
2026-07-12_cuentaCliente,i9ysl385qiXsKeFdkd7O,,,,-,CHAMORRO AL PIBIL,ibsWBsPHYRGOb0RmTj1e,ESPECIALES FIN,-,-,3, $660.00 ,,,Completada,Cuenta de Mesa,551," $47,746.00 "," $52,939.00 "," $25,445.00 "," $26,899.00 "," $5,193.00 "," $2,796.90 ","5:14 PM, domingo 12 de julio de 2026",,,,, $31.00 
2026-07-12_cuentaCliente,1619020699140-OMELETTE RELLENO DE CHILAQUILES,,,,-,Huevos OMELETTE RELLENO DE CHILAQUILES,PtxDlyC77M9zbHO7pdwy,MENU ,-,-,1, $225.00 ,,,Completada,Cuenta de Mesa,551," $47,746.00 "," $52,939.00 "," $25,445.00 "," $26,899.00 "," $5,193.00 "," $2,796.90 ","5:14 PM, domingo 12 de julio de 2026",,,,, $31.00 
2026-07-12_cuentaCliente,1619020699148-RELLENOS,,,,-,Chilaquiles RELLENOS,PtxDlyC77M9zbHO7pdwy,MENU ,-,-,1, $185.00 ,,,Completada,Cuenta de Mesa,551," $47,746.00 "," $52,939.00 "," $25,445.00 "," $26,899.00 "," $5,193.00 "," $2,796.90 ","5:14 PM, domingo 12 de julio de 2026",,,,, $31.00 
2026-07-12_cuentaCliente,1619020699156-CON 1 GUISO,,,,-,Huaraches CON 1 GUISO,YQIH7dRsprDKo7czQeKH,COMAL,-,-,2, $190.00 ,,,Completada,Cuenta de Mesa,551," $47,746.00 "," $52,939.00 "," $25,445.00 "," $26,899.00 "," $5,193.00 "," $2,796.90 ","5:14 PM, domingo 12 de julio de 2026",,,,, $31.00 
2026-07-12_cuentaCliente,gbOah8De7GNBMzoTw88H-GRANDE DE CERDO,,,,-,Pozole GRANDE DE CERDO,PtxDlyC77M9zbHO7pdwy,MENU ,-,-,4, $760.00 ,,,Completada,Cuenta de Mesa,551," $47,746.00 "," $52,939.00 "," $25,445.00 "," $26,899.00 "," $5,193.00 "," $2,796.90 ","5:14 PM, domingo 12 de julio de 2026",,,,, $31.00 
2026-07-12_cuentaCliente,7qlNq25XAOiDeg6TwR48,,,,-,Arrachera a la plancha,PtxDlyC77M9zbHO7pdwy,MENU ,-,-,1, $265.00 ,,,Completada,Cuenta de Mesa,551," $47,746.00 "," $52,939.00 "," $25,445.00 "," $26,899.00 "," $5,193.00 "," $2,796.90 ","5:14 PM, domingo 12 de julio de 2026",,,,, $31.00 
2026-07-12_cuentaCliente,jGey4nS29SbF2YLZMUXl,,,,-,Extra de Guiso de Comal,yqKUFZNrxtzpzD0ej8pF,EXTRAS,-,-,1, $25.00 ,,,Completada,Cuenta de Mesa,551," $47,746.00 "," $52,939.00 "," $25,445.00 "," $26,899.00 "," $5,193.00 "," $2,796.90 ","5:14 PM, domingo 12 de julio de 2026",,,,, $31.00 
2026-07-12_cuentaCliente,1619020699148-CON POLLO,,,,-,Chilaquiles CON POLLO,PtxDlyC77M9zbHO7pdwy,MENU ,-,-,1, $170.00 ,,,Completada,Cuenta de Mesa,551," $47,746.00 "," $52,939.00 "," $25,445.00 "," $26,899.00 "," $5,193.00 "," $2,796.90 ","5:14 PM, domingo 12 de julio de 2026",,,,, $31.00 
2026-07-12_cuentaCliente,qsBr39LxFbNkid7B3EC0-INFANTILES DE RES,,,,-,Flautas INFANTILES DE RES,PtxDlyC77M9zbHO7pdwy,MENU ,-,-,1, $120.00 ,,,Completada,Cuenta de Mesa,551," $47,746.00 "," $52,939.00 "," $25,445.00 "," $26,899.00 "," $5,193.00 "," $2,796.90 ","5:14 PM, domingo 12 de julio de 2026",,,,, $31.00 
2026-07-12_cuentaCliente,1619020699146-DE QUESO,,,,-,Enchiladas DE QUESO,PtxDlyC77M9zbHO7pdwy,MENU ,-,-,1, $140.00 ,,,Completada,Cuenta de Mesa,551," $47,746.00 "," $52,939.00 "," $25,445.00 "," $26,899.00 "," $5,193.00 "," $2,796.90 ","5:14 PM, domingo 12 de julio de 2026",,,,, $31.00 
2026-07-12_cuentaCliente,SwP7Q2haoxpylRPzmSJ1-CON POLLO,,,,-,Enfrijoladas CON POLLO,PtxDlyC77M9zbHO7pdwy,MENU ,-,-,2, $340.00 ,,,Completada,Cuenta de Mesa,551," $47,746.00 "," $52,939.00 "," $25,445.00 "," $26,899.00 "," $5,193.00 "," $2,796.90 ","5:14 PM, domingo 12 de julio de 2026",,,,, $31.00 
2026-07-12_cuentaCliente,O8qnaxOzyQfMBNw3PBvh,,,,-,Pollo,yqKUFZNrxtzpzD0ej8pF,EXTRAS,-,-,1, $55.00 ,,,Completada,Cuenta de Mesa,551," $47,746.00 "," $52,939.00 "," $25,445.00 "," $26,899.00 "," $5,193.00 "," $2,796.90 ","5:14 PM, domingo 12 de julio de 2026",,,,, $31.00 
2026-07-12_cuentaCliente,1619020699156-HUARACHE DE NOPAL CON BISTEC,,,,-,Huaraches HUARACHE DE NOPAL CON BISTEC,YQIH7dRsprDKo7czQeKH,COMAL,-,-,1, $175.00 ,,,Completada,Cuenta de Mesa,551," $47,746.00 "," $52,939.00 "," $25,445.00 "," $26,899.00 "," $5,193.00 "," $2,796.90 ","5:14 PM, domingo 12 de julio de 2026",,,,, $31.00 
2026-07-12_cuentaCliente,DOWidKJ0jBU1ZF0gfGil,,,,-,FRIJOLES CHARROS ORDEN,PtxDlyC77M9zbHO7pdwy,MENU ,-,-,1, $140.00 ,,,Completada,Cuenta de Mesa,551," $47,746.00 "," $52,939.00 "," $25,445.00 "," $26,899.00 "," $5,193.00 "," $2,796.90 ","5:14 PM, domingo 12 de julio de 2026",,,,, $31.00 
2026-07-12_cuentaCliente,1619020699145-MILANESA DE RES,,,,-,Tortas MILANESA DE RES,PtxDlyC77M9zbHO7pdwy,MENU ,-,-,1, $160.00 ,,,Completada,Cuenta de Mesa,551," $47,746.00 "," $52,939.00 "," $25,445.00 "," $26,899.00 "," $5,193.00 "," $2,796.90 ","5:14 PM, domingo 12 de julio de 2026",,,,, $31.00 
2026-07-12_cuentaCliente,1619020699155-ESPECIAL( CON CECINA O ARRACHERA O CARNITAS),,,,-,Quesadillas ESPECIAL( CON CECINA O ARRACHERA O CARNITAS),YQIH7dRsprDKo7czQeKH,COMAL,-,-,4, $320.00 ,,,Completada,Cuenta de Mesa,551," $47,746.00 "," $52,939.00 "," $25,445.00 "," $26,899.00 "," $5,193.00 "," $2,796.90 ","5:14 PM, domingo 12 de julio de 2026",,,,, $31.00 
2026-07-12_cuentaCliente,AJfcjuQDF8fvklTYafWt,,,,-,Costilla CON Guarniciones,PtxDlyC77M9zbHO7pdwy,MENU ,-,-,1, $225.00 ,,,Completada,Cuenta de Mesa,551," $47,746.00 "," $52,939.00 "," $25,445.00 "," $26,899.00 "," $5,193.00 "," $2,796.90 ","5:14 PM, domingo 12 de julio de 2026",,,,, $31.00 
2026-07-12_cuentaCliente,4jF4NOVL8SIQNj79yi7P,,,,-,Papas a La Francesa,yqKUFZNrxtzpzD0ej8pF,EXTRAS,-,-,1, $60.00 ,,,Completada,Cuenta de Mesa,551," $47,746.00 "," $52,939.00 "," $25,445.00 "," $26,899.00 "," $5,193.00 "," $2,796.90 ","5:14 PM, domingo 12 de julio de 2026",,,,, $31.00 
2026-07-12_cuentaCliente,1619020699146-ENCHILADAS SENCILLAS,,,,-,Enchiladas ENCHILADAS SENCILLAS,PtxDlyC77M9zbHO7pdwy,MENU ,-,-,1, $120.00 ,,,Completada,Cuenta de Mesa,551," $47,746.00 "," $52,939.00 "," $25,445.00 "," $26,899.00 "," $5,193.00 "," $2,796.90 ","5:14 PM, domingo 12 de julio de 2026",,,,, $31.00 
2026-07-12_cuentaCliente,FdWZfoQwGLK1CtF11FrQ,,,,-,FAJITAS DE ARRACHERA,PtxDlyC77M9zbHO7pdwy,MENU ,-,-,1, $265.00 ,,,Completada,Cuenta de Mesa,551," $47,746.00 "," $52,939.00 "," $25,445.00 "," $26,899.00 "," $5,193.00 "," $2,796.90 ","5:14 PM, domingo 12 de julio de 2026",,,,, $31.00 
2026-07-12_cuentaCliente,1619020699142-CON CHORIZO,,,,-,Molletes CON CHORIZO,PtxDlyC77M9zbHO7pdwy,MENU ,-,-,1, $180.00 ,,,Completada,Cuenta de Mesa,551," $47,746.00 "," $52,939.00 "," $25,445.00 "," $26,899.00 "," $5,193.00 "," $2,796.90 ","5:14 PM, domingo 12 de julio de 2026",,,,, $31.00 
2026-07-12_cuentaCliente,qsBr39LxFbNkid7B3EC0-DE POLLO,,,,-,Flautas DE POLLO,PtxDlyC77M9zbHO7pdwy,MENU ,-,-,1, $170.00 ,,,Completada,Cuenta de Mesa,551," $47,746.00 "," $52,939.00 "," $25,445.00 "," $26,899.00 "," $5,193.00 "," $2,796.90 ","5:14 PM, domingo 12 de julio de 2026",,,,, $31.00 
2026-07-12_cuentaCliente,d8YUUVPWIqwjuqi9KL6a-ARRACHERA O CECINA,,,,-,TECOLOTA ARRACHERA O CECINA,7CZdPUfwMjm82Koz03J0, ANAHUAC,-,-,1, $187.00 ,,,Completada,Cuenta de Mesa,551," $47,746.00 "," $52,939.00 "," $25,445.00 "," $26,899.00 "," $5,193.00 "," $2,796.90 ","5:14 PM, domingo 12 de julio de 2026",,,,, $31.00 
2026-07-12_cuentaCliente,awVhgNznadD7dPa0PkDM,,,,-,Cecina,PtxDlyC77M9zbHO7pdwy,MENU ,-,-,2, $530.00 ,,,Completada,Cuenta de Mesa,551," $47,746.00 "," $52,939.00 "," $25,445.00 "," $26,899.00 "," $5,193.00 "," $2,796.90 ","5:14 PM, domingo 12 de julio de 2026",,,,, $31.00 
